Departure ID,Arrival ID,Departure Epoch,time-of-flight [s],Atom Delta-V [km/s],Lambert Delta-V [km/s]
29093,39261,2016-02-01 04:45:00.000000 UTC,38290,29.9923,29.1881
28255,29093,2016-02-23 05:55:00.000000 UTC,3130,29.9924,29.9827
39261,28255,2016-02-13 09:46:40.000000 UTC,4150,29.9925,29.9777
29093,39261,2016-02-05 10:20:00.000000 UTC,50470,29.9926,30.2511
28255,39261,2016-02-19 13:10:00.000000 UTC,5110,29.9926,29.9676
29093,39261,2016-02-01 09:45:00.000000 UTC,21550,29.9927,28.9397
16111,29093,2016-02-07 11:00:00.000000 UTC,48430,29.993,30.6091
39261,29093,2016-02-17 12:25:00.000000 UTC,18850,29.993,29.4902
39261,29093,2016-02-14 12:10:00.000000 UTC,47170,29.9931,30.1046
28255,29093,2016-02-18 14:15:00.000000 UTC,19210,29.9931,28.6441
39261,28255,2016-02-12 15:45:00.000000 UTC,4510,29.9933,30.0178
28255,29093,2016-02-18 06:01:40.000000 UTC,34210,29.9933,29.1778
16111,39261,2016-02-06 20:01:40.000000 UTC,47890,29.9949,30.2083
16111,29093,2016-02-06 22:15:00.000000 UTC,10510,29.9949,28.8933
28255,29093,2016-02-18 04:31:40.000000 UTC,27910,29.9953,30.2427
29093,39261,2016-02-01 09:01:40.000000 UTC,2830,29.9954,29.7663
29093,16111,2016-02-03 04:31:40.000000 UTC,36910,29.9957,29.892
16111,28255,2016-02-08 20:20:00.000000 UTC,50050,29.996,30.7246
39261,16111,2016-02-14 15:31:40.000000 UTC,50410,29.9961,30.4015
28255,16111,2016-02-19 06:46:40.000000 UTC,47170,29.9961,30.6194
28255,29093,2016-02-18 04:55:00.000000 UTC,28810,29.9963,29.2899
28255,39261,2016-02-22 19:45:00.000000 UTC,9970,29.9965,29.9748
28255,39261,2016-02-18 10:55:00.000000 UTC,4570,29.9967,30.0096
16111,29093,2016-02-07 15:10:00.000000 UTC,48730,29.9969,31.0655
16111,39261,2016-02-12 11:00:00.000000 UTC,21730,29.997,28.8299
29093,28255,2016-02-01 12:55:00.000000 UTC,52390,29.9972,30.454
16111,28255,2016-02-10 18:20:00.000000 UTC,5710,29.9973,25.3337
28255,29093,2016-02-19 18:46:40.000000 UTC,9790,29.9975,29.5766
29093,16111,2016-02-01 20:35:00.000000 UTC,22750,29.9976,29.5741
39261,29093,2016-02-15 02:16:40.000000 UTC,20530,29.9976,30.1219
39261,16111,2016-02-14 20:46:40.000000 UTC,54250,29.9977,29.7361
29093,16111,2016-02-04 09:16:40.000000 UTC,2650,29.998,29.8902
16111,28255,2016-02-11 03:50:00.000000 UTC,3550,29.9984,30.3158
39261,16111,2016-02-15 02:16:40.000000 UTC,2830,29.9984,29.9199
28255,16111,2016-02-19 05:35:00.000000 UTC,2710,29.9995,30.0266
29093,16111,2016-02-03 01:10:00.000000 UTC,3130,29.9999,29.9916
39261,28255,2016-02-13 10:55:00.000000 UTC,4270,30,30.0299
28255,29093,2016-02-18 15:46:40.000000 UTC,47770,30,30.5449
29093,39261,2016-02-01 01:15:00.000000 UTC,43150,30.0007,29.8092
16111,29093,2016-02-07 02:31:40.000000 UTC,2830,30.0007,29.9257
28255,29093,2016-02-21 22:30:00.000000 UTC,11350,30.0009,28.3248
29093,28255,2016-02-01 01:31:40.000000 UTC,33670,30.001,29.4528
16111,28255,2016-02-08 20:20:00.000000 UTC,3430,30.001,29.861
39261,29093,2016-02-13 06:31:40.000000 UTC,3490,30.0011,29.8569
39261,16111,2016-02-15 14:01:40.000000 UTC,7150,30.0012,28.9487
28255,16111,2016-02-21 15:55:00.000000 UTC,45430,30.0017,30.3526
28255,16111,2016-02-22 10:01:40.000000 UTC,47050,30.0017,30.511
39261,28255,2016-02-14 22:35:00.000000 UTC,2530,30.0018,28.8196
29093,28255,2016-02-01 12:55:00.000000 UTC,1210,30.002,29.9991
39261,29093,2016-02-13 03:31:40.000000 UTC,54190,30.0027,31.1634
28255,16111,2016-02-18 04:35:00.000000 UTC,7990,30.0028,29.6125
16111,29093,2016-02-09 01:30:00.000000 UTC,32170,30.0031,29.4359
39261,16111,2016-02-16 11:50:00.000000 UTC,7030,30.0034,28.8641
16111,29093,2016-02-06 20:25:00.000000 UTC,21730,30.0035,28.908
28255,29093,2016-02-22 12:25:00.000000 UTC,34570,30.0038,29.5611
28255,29093,2016-02-20 21:40:00.000000 UTC,26350,30.0041,29.3296
29093,28255,2016-02-05 00:50:00.000000 UTC,3970,30.0049,30.0363
29093,28255,2016-02-04 13:35:00.000000 UTC,3250,30.005,29.9413
29093,28255,2016-02-02 14:16:40.000000 UTC,17890,30.0051,28.9286
39261,29093,2016-02-14 07:20:00.000000 UTC,8590,30.0052,30.0497
39261,28255,2016-02-13 19:40:00.000000 UTC,3910,30.0054,29.8966
39261,16111,2016-02-12 13:31:40.000000 UTC,3190,30.0059,29.8654
29093,16111,2016-02-02 20:20:00.000000 UTC,5770,30.0062,28.69
16111,29093,2016-02-07 04:46:40.000000 UTC,53950,30.0063,30.8407
16111,29093,2016-02-08 09:15:00.000000 UTC,37810,30.0063,30.4618
39261,28255,2016-02-14 02:45:00.000000 UTC,3850,30.0064,30.0408
16111,28255,2016-02-10 18:20:00.000000 UTC,20770,30.0065,29.1376
39261,16111,2016-02-14 01:16:40.000000 UTC,54310,30.0065,30.8162
29093,39261,2016-02-01 11:16:40.000000 UTC,3310,30.0068,29.8732
29093,39261,2016-02-04 20:15:00.000000 UTC,24250,30.0078,29.5967
28255,16111,2016-02-18 04:46:40.000000 UTC,2710,30.0079,30.0336
29093,39261,2016-02-02 10:01:40.000000 UTC,2710,30.0081,30.0315
29093,16111,2016-02-01 14:40:00.000000 UTC,3610,30.0082,29.9978
39261,29093,2016-02-17 20:20:00.000000 UTC,32350,30.0082,29.6648
16111,29093,2016-02-07 19:46:40.000000 UTC,5590,30.0086,28.6258
39261,28255,2016-02-14 01:16:40.000000 UTC,4990,30.0087,29.8384
39261,28255,2016-02-14 07:20:00.000000 UTC,4570,30.0091,29.9353
28255,16111,2016-02-20 19:46:40.000000 UTC,17710,30.0091,29.6531
39261,16111,2016-02-17 04:45:00.000000 UTC,19270,30.0097,28.7121
16111,28255,2016-02-07 16:16:40.000000 UTC,2170,30.0098,29.9962
28255,29093,2016-02-20 14:16:40.000000 UTC,11830,30.0098,29.0667
29093,16111,2016-02-03 13:25:00.000000 UTC,36790,30.0101,30.2183
39261,16111,2016-02-13 00:46:40.000000 UTC,4030,30.0103,30.0201
39261,28255,2016-02-16 05:00:00.000000 UTC,36730,30.0105,28.1144
28255,16111,2016-02-18 10:20:00.000000 UTC,19990,30.0105,28.123
28255,39261,2016-02-22 14:50:00.000000 UTC,4390,30.0109,29.7104
29093,28255,2016-02-01 13:46:40.000000 UTC,4150,30.011,30.0185
16111,28255,2016-02-08 23:45:00.000000 UTC,22390,30.0111,29.5217
16111,39261,2016-02-08 02:10:00.000000 UTC,8710,30.0113,30.2083
39261,28255,2016-02-13 17:01:40.000000 UTC,4150,30.0114,30.1216
16111,39261,2016-02-07 06:25:00.000000 UTC,3910,30.0119,29.8306
39261,16111,2016-02-12 11:00:00.000000 UTC,2890,30.0119,30.0562
29093,16111,2016-02-02 17:15:00.000000 UTC,17230,30.0123,27.6752
29093,28255,2016-02-05 20:16:40.000000 UTC,3010,30.0123,30.1741
39261,29093,2016-02-14 01:16:40.000000 UTC,59830,30.0125,30.5599
16111,39261,2016-02-08 04:55:00.000000 UTC,3070,30.0126,30.0222
29093,16111,2016-02-02 14:16:40.000000 UTC,3310,30.0135,30.0216
29093,28255,2016-02-02 15:45:00.000000 UTC,3790,30.0135,30.0587
39261,16111,2016-02-12 11:46:40.000000 UTC,8770,30.0137,30.0634
39261,29093,2016-02-15 22:25:00.000000 UTC,3670,30.0139,30.0035
28255,29093,2016-02-23 03:20:00.000000 UTC,54370,30.0142,30.5814
39261,28255,2016-02-13 00:46:40.000000 UTC,21970,30.0147,27.6033
39261,29093,2016-02-17 20:20:00.000000 UTC,3790,30.0147,30.0443
16111,29093,2016-02-07 13:01:40.000000 UTC,42910,30.0151,30.6205
28255,29093,2016-02-18 18:16:40.000000 UTC,31990,30.0153,28.7658
39261,16111,2016-02-12 14:46:40.000000 UTC,1750,30.0156,30.1439
28255,39261,2016-02-23 05:55:00.000000 UTC,10450,30.0158,30.0309
29093,39261,2016-02-01 21:40:00.000000 UTC,24430,30.0159,29.3289
28255,29093,2016-02-18 05:16:40.000000 UTC,49930,30.0159,30.8416
16111,28255,2016-02-08 04:55:00.000000 UTC,12310,30.0161,28.8824
39261,28255,2016-02-13 01:40:00.000000 UTC,4330,30.0165,30.043
28255,29093,2016-02-20 19:46:40.000000 UTC,3370,30.0165,29.9937
16111,28255,2016-02-07 09:05:00.000000 UTC,47530,30.0168,30.4704
28255,16111,2016-02-19 17:20:00.000000 UTC,12670,30.0169,29.3136
39261,16111,2016-02-12 11:35:00.000000 UTC,53170,30.0171,30.946
28255,29093,2016-02-18 15:46:40.000000 UTC,47590,30.0171,30.2835
28255,16111,2016-02-20 14:16:40.000000 UTC,56830,30.0171,30.788
29093,39261,2016-02-01 11:16:40.000000 UTC,8650,30.0172,30.0924
28255,39261,2016-02-23 22:00:00.000000 UTC,35590,30.0174,29.9435
39261,28255,2016-02-13 23:50:00.000000 UTC,57370,30.0175,29.7884
39261,29093,2016-02-14 12:10:00.000000 UTC,51370,30.0178,29.934
28255,39261,2016-02-22 22:15:00.000000 UTC,3850,30.0179,29.9911
29093,39261,2016-02-02 10:01:40.000000 UTC,45610,30.0181,29.6868
28255,29093,2016-02-18 21:01:40.000000 UTC,52150,30.0182,30.2922
28255,39261,2016-02-18 12:10:00.000000 UTC,47110,30.0184,29.0346
28255,39261,2016-02-19 17:20:00.000000 UTC,5170,30.0192,29.9981
16111,28255,2016-02-07 23:31:40.000000 UTC,3490,30.0194,30.2724
29093,39261,2016-02-02 11:25:00.000000 UTC,14890,30.0196,30.0498
28255,39261,2016-02-18 22:00:00.000000 UTC,4810,30.02,30.021
16111,28255,2016-02-09 01:30:00.000000 UTC,3370,30.0202,30.1321
39261,28255,2016-02-13 22:25:00.000000 UTC,4030,30.0202,30.029
16111,39261,2016-02-08 13:50:00.000000 UTC,47830,30.0203,30.4663
39261,29093,2016-02-12 13:10:00.000000 UTC,30670,30.0204,28.9409
39261,28255,2016-02-14 15:31:40.000000 UTC,52150,30.0204,30.0784
29093,28255,2016-02-04 18:00:00.000000 UTC,57970,30.0207,30.6075
28255,39261,2016-02-22 07:40:00.000000 UTC,4150,30.0211,29.7774
39261,28255,2016-02-17 20:20:00.000000 UTC,31810,30.0216,28.1053
28255,29093,2016-02-18 08:45:00.000000 UTC,3550,30.0216,30.0248
28255,16111,2016-02-23 19:15:00.000000 UTC,45070,30.0216,30.2547
28255,39261,2016-02-22 22:15:00.000000 UTC,27730,30.0218,29.1078
28255,39261,2016-02-23 05:55:00.000000 UTC,10390,30.022,30.0376
39261,29093,2016-02-13 04:30:00.000000 UTC,20530,30.0224,30.0627
39261,29093,2016-02-12 14:46:40.000000 UTC,4810,30.0228,30.0625
28255,16111,2016-02-20 00:50:00.000000 UTC,48730,30.0237,30.6695
28255,39261,2016-02-19 03:16:40.000000 UTC,4930,30.0238,30.015
39261,28255,2016-02-12 11:25:00.000000 UTC,1570,30.0239,29.987
29093,39261,2016-02-03 13:25:00.000000 UTC,2830,30.0243,29.9663
29093,39261,2016-02-02 01:05:00.000000 UTC,54910,30.0244,30.7532
39261,29093,2016-02-16 21:20:00.000000 UTC,48970,30.0247,29.8445
29093,39261,2016-02-01 19:31:40.000000 UTC,46450,30.0249,30.358
16111,39261,2016-02-11 11:15:00.000000 UTC,50290,30.0253,30.7232
16111,39261,2016-02-07 07:16:40.000000 UTC,51190,30.0254,30.4786
29093,28255,2016-02-01 00:01:40.000000 UTC,25450,30.0258,28.9171
16111,29093,2016-02-07 12:00:00.000000 UTC,11050,30.0258,28.4146
39261,28255,2016-02-13 23:50:00.000000 UTC,4090,30.0258,30.1164
28255,39261,2016-02-18 12:10:00.000000 UTC,4510,30.0263,29.8873
28255,39261,2016-02-18 16:35:00.000000 UTC,1570,30.0264,30.0273
16111,28255,2016-02-06 20:25:00.000000 UTC,4030,30.0267,29.7955
16111,28255,2016-02-09 08:46:40.000000 UTC,52150,30.0267,29.0339
28255,29093,2016-02-23 05:55:00.000000 UTC,48190,30.0273,30.334
16111,29093,2016-02-08 03:31:40.000000 UTC,22630,30.0276,28.5783
29093,28255,2016-02-01 08:20:00.000000 UTC,3430,30.0279,30.0455
16111,39261,2016-02-06 18:16:40.000000 UTC,12910,30.028,29.4536
39261,29093,2016-02-18 04:30:00.000000 UTC,2650,30.0282,30.1431
28255,29093,2016-02-19 21:45:00.000000 UTC,53170,30.0283,30.8003
28255,16111,2016-02-22 19:45:00.000000 UTC,24130,30.0283,28.7361
39261,16111,2016-02-13 06:31:40.000000 UTC,3130,30.0292,30.0258
28255,39261,2016-02-18 06:01:40.000000 UTC,12850,30.0293,28.881
16111,29093,2016-02-07 01:10:00.000000 UTC,54130,30.0294,31.4254
28255,29093,2016-02-20 10:45:00.000000 UTC,50530,30.0296,30.7203
16111,39261,2016-02-06 17:30:00.000000 UTC,48310,30.0301,30.5904
29093,39261,2016-02-02 03:30:00.000000 UTC,1930,30.0303,30.0771
28255,29093,2016-02-18 16:35:00.000000 UTC,15370,30.0303,28.928
29093,39261,2016-02-06 04:01:40.000000 UTC,42850,30.0309,30.0371
28255,16111,2016-02-22 10:01:40.000000 UTC,46990,30.0309,30.4226
28255,16111,2016-02-22 05:20:00.000000 UTC,31690,30.031,30.1857
16111,29093,2016-02-06 17:30:00.000000 UTC,48250,30.0313,31.1509
39261,29093,2016-02-12 11:00:00.000000 UTC,57730,30.0319,30.5888
28255,16111,2016-02-20 04:01:40.000000 UTC,53770,30.032,31
39261,29093,2016-02-12 13:31:40.000000 UTC,2170,30.0323,30.0632
28255,16111,2016-02-21 05:30:00.000000 UTC,14710,30.0323,29.8104
39261,16111,2016-02-12 11:46:40.000000 UTC,14410,30.0324,30.157
39261,16111,2016-02-14 08:55:00.000000 UTC,52330,30.0327,30.7771
29093,28255,2016-02-02 02:16:40.000000 UTC,2590,30.0328,30.0143
16111,29093,2016-02-09 05:05:00.000000 UTC,48970,30.0329,29.3965
39261,28255,2016-02-13 15:45:00.000000 UTC,4150,30.0329,30.0267
16111,28255,2016-02-07 19:46:40.000000 UTC,3550,30.033,29.8668
28255,29093,2016-02-18 07:25:00.000000 UTC,49210,30.0331,30.2827
29093,39261,2016-02-03 08:00:00.000000 UTC,8470,30.0335,30.0839
28255,16111,2016-02-19 09:15:00.000000 UTC,20410,30.0335,28.2424
39261,16111,2016-02-17 20:20:00.000000 UTC,2590,30.0336,30.0913
29093,39261,2016-02-02 14:16:40.000000 UTC,51490,30.0338,30.8549
39261,16111,2016-02-14 04:15:00.000000 UTC,20290,30.0339,30.1044
39261,28255,2016-02-12 11:16:40.000000 UTC,1570,30.034,30.0304
28255,39261,2016-02-19 00:01:40.000000 UTC,13930,30.0342,27.9651
28255,39261,2016-02-22 19:45:00.000000 UTC,10030,30.0344,29.984
29093,28255,2016-02-04 11:25:00.000000 UTC,55270,30.0346,30.4492
28255,16111,2016-02-19 02:10:00.000000 UTC,26110,30.035,30.1533
16111,39261,2016-02-07 06:25:00.000000 UTC,1930,30.0355,28.3449
28255,29093,2016-02-18 05:45:00.000000 UTC,21250,30.0356,29.5612
39261,28255,2016-02-12 20:45:00.000000 UTC,4450,30.0357,30.0724
29093,16111,2016-02-03 08:00:00.000000 UTC,59590,30.036,31.201
28255,39261,2016-02-18 07:25:00.000000 UTC,4510,30.0361,30.0213
28255,39261,2016-02-18 07:01:40.000000 UTC,4510,30.0362,30.0346
16111,29093,2016-02-11 06:16:40.000000 UTC,1870,30.0363,30.0311
28255,16111,2016-02-19 11:50:00.000000 UTC,57370,30.0365,31.1296
16111,39261,2016-02-06 19:01:40.000000 UTC,54010,30.0369,30.9775
39261,16111,2016-02-15 18:10:00.000000 UTC,31690,30.037,28.6707
29093,39261,2016-02-01 08:20:00.000000 UTC,2590,30.0374,30.0175
39261,29093,2016-02-13 03:31:40.000000 UTC,59770,30.0374,31.2296
16111,28255,2016-02-07 15:10:00.000000 UTC,21010,30.0379,28.5795
16111,29093,2016-02-07 23:31:40.000000 UTC,3250,30.0381,30.0266
39261,16111,2016-02-13 03:31:40.000000 UTC,21430,30.0384,30.277
39261,16111,2016-02-16 09:31:40.000000 UTC,4630,30.0387,30.0609
29093,39261,2016-02-06 17:30:00.000000 UTC,34150,30.0388,29.3981
39261,28255,2016-02-15 06:05:00.000000 UTC,9490,30.0388,29.8389
28255,39261,2016-02-20 12:30:00.000000 UTC,2410,30.0388,29.9535
39261,28255,2016-02-14 04:15:00.000000 UTC,9970,30.0393,30.058
39261,29093,2016-02-16 02:46:40.000000 UTC,3130,30.0394,30.0639
28255,29093,2016-02-22 07:40:00.000000 UTC,31990,30.0394,28.2764
39261,28255,2016-02-12 11:10:00.000000 UTC,1570,30.0395,30.059
29093,16111,2016-02-04 13:35:00.000000 UTC,2590,30.0397,29.892
39261,29093,2016-02-12 20:01:40.000000 UTC,18130,30.0402,27.9243
39261,16111,2016-02-13 08:40:00.000000 UTC,14470,30.0403,30.1566
29093,16111,2016-02-04 07:10:00.000000 UTC,2110,30.0404,28.3669
28255,16111,2016-02-18 15:46:40.000000 UTC,50530,30.0408,30.72
39261,16111,2016-02-12 18:01:40.000000 UTC,19450,30.041,28.5243
39261,16111,2016-02-12 23:05:00.000000 UTC,32770,30.0411,29.1889
39261,29093,2016-02-14 05:46:40.000000 UTC,3310,30.0414,30.0043
39261,28255,2016-02-16 05:00:00.000000 UTC,32710,30.0416,29.557
16111,28255,2016-02-08 03:31:40.000000 UTC,3730,30.0418,30.0864
39261,28255,2016-02-12 11:05:00.000000 UTC,1570,30.0419,30.0752
28255,29093,2016-02-18 09:15:00.000000 UTC,49030,30.0425,30.5066
39261,16111,2016-02-15 02:16:40.000000 UTC,21310,30.0427,28.8404
28255,16111,2016-02-20 12:30:00.000000 UTC,45910,30.0428,30.2567
39261,28255,2016-02-12 11:00:00.000000 UTC,1570,30.0429,30.0861
16111,39261,2016-02-08 09:15:00.000000 UTC,23530,30.043,30.0044
29093,28255,2016-02-01 02:31:40.000000 UTC,27130,30.0432,30.0341
16111,29093,2016-02-06 21:16:40.000000 UTC,2830,30.0433,29.9928
39261,28255,2016-02-12 16:16:40.000000 UTC,24670,30.0435,29.1918
29093,16111,2016-02-05 07:55:00.000000 UTC,41650,30.044,30.9489
28255,16111,2016-02-18 06:40:00.000000 UTC,46810,30.0443,30.3458
29093,39261,2016-02-06 17:30:00.000000 UTC,3850,30.0449,30.0605
28255,16111,2016-02-22 07:40:00.000000 UTC,21610,30.0451,27.6032
16111,29093,2016-02-07 08:10:00.000000 UTC,5110,30.0453,29.2299
29093,16111,2016-02-04 05:05:00.000000 UTC,10570,30.0455,28.3469
29093,28255,2016-02-06 17:30:00.000000 UTC,14830,30.0456,28.9954
29093,28255,2016-02-01 00:00:00.000000 UTC,15910,30.0458,28.4785
29093,39261,2016-02-01 05:16:40.000000 UTC,54970,30.0462,30.7967
29093,28255,2016-02-01 07:01:40.000000 UTC,3490,30.0463,30.2486
39261,29093,2016-02-16 02:46:40.000000 UTC,9070,30.0463,30.1319
28255,39261,2016-02-18 12:10:00.000000 UTC,4630,30.0465,30.0471
16111,29093,2016-02-10 18:20:00.000000 UTC,4150,30.0467,30.0463
16111,29093,2016-02-09 05:05:00.000000 UTC,3670,30.0468,30.0473
28255,29093,2016-02-19 18:46:40.000000 UTC,8950,30.0468,29.7772
28255,39261,2016-02-19 18:46:40.000000 UTC,5230,30.0471,30.02
28255,39261,2016-02-19 17:20:00.000000 UTC,32050,30.0472,29.422
39261,28255,2016-02-13 22:25:00.000000 UTC,29830,30.0473,28.0891
39261,16111,2016-02-14 10:31:40.000000 UTC,34750,30.0475,29.5185
39261,29093,2016-02-14 04:15:00.000000 UTC,8770,30.0476,30.0284
28255,16111,2016-02-20 04:01:40.000000 UTC,3130,30.0476,30.077
28255,39261,2016-02-18 06:40:00.000000 UTC,4510,30.0479,30.0598
16111,28255,2016-02-08 13:50:00.000000 UTC,2170,30.048,30.0493
39261,16111,2016-02-12 11:10:00.000000 UTC,53770,30.0483,30.9517
28255,39261,2016-02-23 00:46:40.000000 UTC,5050,30.0487,29.7994
28255,16111,2016-02-19 06:46:40.000000 UTC,58390,30.0491,30.9815
39261,29093,2016-02-13 08:40:00.000000 UTC,3130,30.0493,29.8183
39261,29093,2016-02-14 05:46:40.000000 UTC,55030,30.0493,28.7711
39261,29093,2016-02-15 04:10:00.000000 UTC,53590,30.0495,30.7953
28255,39261,2016-02-23 13:50:00.000000 UTC,4210,30.0495,30.0338
39261,28255,2016-02-14 04:15:00.000000 UTC,10030,30.0497,30.0712
39261,29093,2016-02-15 02:16:40.000000 UTC,14770,30.05,30.1326
29093,39261,2016-02-01 14:40:00.000000 UTC,4270,30.0501,29.8166
39261,28255,2016-02-17 04:45:00.000000 UTC,2110,30.0503,30.071
28255,39261,2016-02-19 13:10:00.000000 UTC,5170,30.0503,30.0547
29093,28255,2016-02-01 00:25:00.000000 UTC,2470,30.0506,30.1724
29093,16111,2016-02-01 15:35:00.000000 UTC,49570,30.0509,31.2005
39261,16111,2016-02-16 23:46:40.000000 UTC,52630,30.0509,30.9119
28255,29093,2016-02-18 16:35:00.000000 UTC,32170,30.0512,29.1537
29093,39261,2016-02-01 00:35:00.000000 UTC,28630,30.0513,27.8904
39261,16111,2016-02-12 18:01:40.000000 UTC,35650,30.0515,29.8249
39261,28255,2016-02-18 01:45:00.000000 UTC,1690,30.0516,30.1086
28255,29093,2016-02-19 04:25:00.000000 UTC,51010,30.0516,30.9354
28255,39261,2016-02-22 03:01:40.000000 UTC,9670,30.0518,29.8059
39261,29093,2016-02-15 02:16:40.000000 UTC,9070,30.0519,30.1397
29093,39261,2016-02-01 07:40:00.000000 UTC,2590,30.0523,29.7461
39261,16111,2016-02-12 11:01:40.000000 UTC,8770,30.0523,30.1561
39261,28255,2016-02-13 05:30:00.000000 UTC,4330,30.0525,30.0638
16111,29093,2016-02-11 21:31:40.000000 UTC,34990,30.0528,30.8181
28255,39261,2016-02-22 12:25:00.000000 UTC,9610,30.0528,29.9118
29093,16111,2016-02-01 16:31:40.000000 UTC,1210,30.0532,30.0902
28255,39261,2016-02-18 23:00:00.000000 UTC,4810,30.0532,30.0272
28255,16111,2016-02-19 04:25:00.000000 UTC,2830,30.0534,29.9672
29093,28255,2016-02-01 22:46:40.000000 UTC,32530,30.0535,28.762
29093,39261,2016-02-03 01:10:00.000000 UTC,29830,30.0541,29.9423
39261,29093,2016-02-17 04:45:00.000000 UTC,26830,30.0541,28.2646
29093,28255,2016-02-01 15:35:00.000000 UTC,4390,30.0542,30.0951
39261,16111,2016-02-12 12:15:00.000000 UTC,3070,30.0542,30.0586
16111,29093,2016-02-07 06:25:00.000000 UTC,3010,30.0543,30.0505
39261,28255,2016-02-15 18:10:00.000000 UTC,45490,30.0544,29.1993
28255,39261,2016-02-22 12:25:00.000000 UTC,6070,30.0544,26.006
39261,28255,2016-02-13 10:55:00.000000 UTC,21490,30.0545,27.4474
16111,28255,2016-02-06 17:40:00.000000 UTC,2590,30.0548,30.2538
28255,39261,2016-02-18 07:50:00.000000 UTC,4510,30.0548,30.0304
39261,28255,2016-02-12 13:31:40.000000 UTC,4690,30.0549,30.0763
16111,39261,2016-02-08 04:55:00.000000 UTC,2530,30.0553,29.126
39261,28255,2016-02-12 19:20:00.000000 UTC,4510,30.0553,30.0764
39261,28255,2016-02-12 15:45:00.000000 UTC,4570,30.0555,30.0958
29093,39261,2016-02-04 07:10:00.000000 UTC,2590,30.0557,29.9788
39261,29093,2016-02-12 20:45:00.000000 UTC,4090,30.0557,30.065
29093,16111,2016-02-01 08:20:00.000000 UTC,38170,30.0558,30.3203
29093,39261,2016-02-02 17:15:00.000000 UTC,670,30.0559,30.0864
28255,29093,2016-02-18 04:31:40.000000 UTC,26950,30.0564,29.064
16111,29093,2016-02-06 19:40:00.000000 UTC,4690,30.0566,29.3924
39261,28255,2016-02-12 23:55:00.000000 UTC,11110,30.0567,30.3076
39261,29093,2016-02-17 23:01:40.000000 UTC,3490,30.0571,30.0406
29093,28255,2016-02-03 11:35:00.000000 UTC,2530,30.0573,29.6428
16111,29093,2016-02-06 18:45:00.000000 UTC,47770,30.0582,30.2076
39261,29093,2016-02-15 06:05:00.000000 UTC,8650,30.0584,30.1813
29093,39261,2016-02-01 18:30:00.000000 UTC,58090,30.0586,30.2129
16111,39261,2016-02-06 17:55:00.000000 UTC,6850,30.0588,29.4053
28255,29093,2016-02-22 00:45:00.000000 UTC,3190,30.0588,30.0308
16111,39261,2016-02-07 04:00:00.000000 UTC,3190,30.059,29.9259
39261,29093,2016-02-13 04:30:00.000000 UTC,3850,30.0597,29.9588
29093,39261,2016-02-06 06:40:00.000000 UTC,56050,30.0602,30.9817
29093,16111,2016-02-01 08:20:00.000000 UTC,3730,30.0605,30.0671
29093,28255,2016-02-01 21:40:00.000000 UTC,8050,30.0607,29.704
29093,16111,2016-02-01 07:40:00.000000 UTC,6670,30.0609,28.8534
39261,29093,2016-02-12 22:16:40.000000 UTC,3910,30.061,30.0723
29093,39261,2016-02-05 07:55:00.000000 UTC,9070,30.0611,29.6514
16111,28255,2016-02-07 11:00:00.000000 UTC,59770,30.0611,30.6098
39261,28255,2016-02-17 15:01:40.000000 UTC,5050,30.0611,30.0759
39261,29093,2016-02-12 14:46:40.000000 UTC,22330,30.0615,28.1369
29093,39261,2016-02-04 15:46:40.000000 UTC,41170,30.0618,29.7965
29093,39261,2016-02-01 12:55:00.000000 UTC,9010,30.0619,30.197
28255,39261,2016-02-22 00:45:00.000000 UTC,20410,30.062,28.2667
28255,39261,2016-02-18 17:25:00.000000 UTC,4750,30.0625,30.0585
39261,28255,2016-02-12 11:05:00.000000 UTC,29890,30.0626,30.079
28255,16111,2016-02-18 05:05:00.000000 UTC,35530,30.0626,29.0881
16111,28255,2016-02-07 01:10:00.000000 UTC,11410,30.0627,29.3958
16111,28255,2016-02-09 08:46:40.000000 UTC,12790,30.0628,29.357
16111,29093,2016-02-07 11:00:00.000000 UTC,54190,30.0632,30.9864
28255,29093,2016-02-20 14:16:40.000000 UTC,6430,30.0637,28.6638
39261,29093,2016-02-13 03:31:40.000000 UTC,3190,30.0642,30.0781
28255,16111,2016-02-19 11:50:00.000000 UTC,30730,30.0647,29.0052
39261,16111,2016-02-12 13:31:40.000000 UTC,2770,30.0648,30.1316
39261,16111,2016-02-13 08:40:00.000000 UTC,18970,30.0649,28.9958
39261,29093,2016-02-13 14:30:00.000000 UTC,1990,30.065,30.0778
16111,39261,2016-02-11 21:31:40.000000 UTC,3670,30.0653,30.068
16111,29093,2016-02-07 04:00:00.000000 UTC,10690,30.0654,28.942
39261,16111,2016-02-13 21:01:40.000000 UTC,12070,30.0654,29.3495
39261,28255,2016-02-13 21:01:40.000000 UTC,33370,30.0658,28.488
28255,16111,2016-02-21 18:05:00.000000 UTC,1870,30.0658,30.0416
28255,39261,2016-02-21 22:30:00.000000 UTC,20410,30.0661,28.5041
39261,29093,2016-02-14 04:15:00.000000 UTC,2770,30.0662,29.7259
16111,29093,2016-02-10 23:01:40.000000 UTC,50830,30.0665,31.0932
28255,29093,2016-02-20 02:25:00.000000 UTC,40330,30.0665,29.4134
29093,16111,2016-02-04 15:46:40.000000 UTC,35950,30.0669,29.7795
29093,16111,2016-02-02 23:31:40.000000 UTC,48670,30.0671,31.2009
